scenario_id,historical_run_id,new_run_id,historical_model,new_model,jaccard,historical_selected,new_selected
djangocms-external-validity-005,stgc-v2-djangocms-external-validity-005-impact_plan_v2-r4,stgc30b-djangocms-external-validity-005-impact_plan_v2-r4,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,1.0,"[""cms/admin/pageadmin.py"", ""cms/admin/permissionadmin.py"", ""cms/cms_toolbars.py"", ""cms/models/permissionmodels.py"", ""cms/utils/page_permissions.py""]","[""cms/admin/pageadmin.py"", ""cms/admin/permissionadmin.py"", ""cms/cms_toolbars.py"", ""cms/models/permissionmodels.py"", ""cms/utils/page_permissions.py""]"
djangocms-external-validity-005,stgc-v2-djangocms-external-validity-005-impact_plan_v2-r4,stgc30b-djangocms-external-validity-005-impact_plan_v2-r5,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,1.0,"[""cms/admin/pageadmin.py"", ""cms/admin/permissionadmin.py"", ""cms/cms_toolbars.py"", ""cms/models/permissionmodels.py"", ""cms/utils/page_permissions.py""]","[""cms/admin/pageadmin.py"", ""cms/admin/permissionadmin.py"", ""cms/cms_toolbars.py"", ""cms/models/permissionmodels.py"", ""cms/utils/page_permissions.py""]"
djangocms-external-validity-005,stgc-v2-djangocms-external-validity-005-impact_plan_v2-r5,stgc30b-djangocms-external-validity-005-impact_plan_v2-r1,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.571429,"[""cms/admin/pageadmin.py"", ""cms/admin/permissionadmin.py"", ""cms/cms_toolbars.py"", ""cms/models/permissionmodels.py"", ""cms/utils/page.py"", ""cms/utils/page_permissions.py""]","[""cms/admin/pageadmin.py"", ""cms/admin/permissionadmin.py"", ""cms/models/permissionmodels.py"", ""cms/toolbar/toolbar.py"", ""cms/utils/page_permissions.py""]"
djangocms-external-validity-005,stgc-v2-djangocms-external-validity-005-impact_plan_v2-r5,stgc30b-djangocms-external-validity-005-impact_plan_v2-r2,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.833333,"[""cms/admin/pageadmin.py"", ""cms/admin/permissionadmin.py"", ""cms/cms_toolbars.py"", ""cms/models/permissionmodels.py"", ""cms/utils/page.py"", ""cms/utils/page_permissions.py""]","[""cms/admin/pageadmin.py"", ""cms/admin/permissionadmin.py"", ""cms/cms_toolbars.py"", ""cms/models/permissionmodels.py"", ""cms/utils/page_permissions.py""]"
djangocms-external-validity-005,stgc-v2-djangocms-external-validity-005-impact_plan_v2-r5,stgc30b-djangocms-external-validity-005-impact_plan_v2-r3,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.714286,"[""cms/admin/pageadmin.py"", ""cms/admin/permissionadmin.py"", ""cms/cms_toolbars.py"", ""cms/models/permissionmodels.py"", ""cms/utils/page.py"", ""cms/utils/page_permissions.py""]","[""cms/admin/pageadmin.py"", ""cms/admin/permissionadmin.py"", ""cms/cms_toolbars.py"", ""cms/models/permissionmodels.py"", ""cms/page_rendering.py"", ""cms/utils/page_permissions.py""]"
djangocms-external-validity-005,stgc-v2-djangocms-external-validity-005-impact_plan_v2-r5,stgc30b-djangocms-external-validity-005-impact_plan_v2-r4,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.833333,"[""cms/admin/pageadmin.py"", ""cms/admin/permissionadmin.py"", ""cms/cms_toolbars.py"", ""cms/models/permissionmodels.py"", ""cms/utils/page.py"", ""cms/utils/page_permissions.py""]","[""cms/admin/pageadmin.py"", ""cms/admin/permissionadmin.py"", ""cms/cms_toolbars.py"", ""cms/models/permissionmodels.py"", ""cms/utils/page_permissions.py""]"
djangocms-external-validity-005,stgc-v2-djangocms-external-validity-005-impact_plan_v2-r5,stgc30b-djangocms-external-validity-005-impact_plan_v2-r5,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.833333,"[""cms/admin/pageadmin.py"", ""cms/admin/permissionadmin.py"", ""cms/cms_toolbars.py"", ""cms/models/permissionmodels.py"", ""cms/utils/page.py"", ""cms/utils/page_permissions.py""]","[""cms/admin/pageadmin.py"", ""cms/admin/permissionadmin.py"", ""cms/cms_toolbars.py"", ""cms/models/permissionmodels.py"", ""cms/utils/page_permissions.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r1,stgc30b-djangocms-external-validity-006-impact_plan_v2-r1,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.166667,"[""cms/admin/forms.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py""]","[""cms/admin/forms.py"", ""cms/admin/utils.py"", ""cms/models/permissionmodels.py"", ""cms/models/placeholderpluginmodel.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r1,stgc30b-djangocms-external-validity-006-impact_plan_v2-r2,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.5,"[""cms/admin/forms.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py""]","[""cms/admin/forms.py"", ""cms/models/placeholderpluginmodel.py"", ""cms/plugin_rendering.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r1,stgc30b-djangocms-external-validity-006-impact_plan_v2-r3,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.166667,"[""cms/admin/forms.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py""]","[""cms/admin/forms.py"", ""cms/admin/utils.py"", ""cms/models/permissionmodels.py"", ""cms/models/placeholderpluginmodel.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r1,stgc30b-djangocms-external-validity-006-impact_plan_v2-r4,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.75,"[""cms/admin/forms.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py""]","[""cms/admin/forms.py"", ""cms/admin/utils.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r1,stgc30b-djangocms-external-validity-006-impact_plan_v2-r5,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.4,"[""cms/admin/forms.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py""]","[""cms/admin/forms.py"", ""cms/admin/utils.py"", ""cms/models/placeholderpluginmodel.py"", ""cms/plugin_rendering.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r2,stgc30b-djangocms-external-validity-006-impact_plan_v2-r1,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.142857,"[""cms/admin/forms.py"", ""cms/admin/placeholderadmin.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py""]","[""cms/admin/forms.py"", ""cms/admin/utils.py"", ""cms/models/permissionmodels.py"", ""cms/models/placeholderpluginmodel.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r2,stgc30b-djangocms-external-validity-006-impact_plan_v2-r2,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.4,"[""cms/admin/forms.py"", ""cms/admin/placeholderadmin.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py""]","[""cms/admin/forms.py"", ""cms/models/placeholderpluginmodel.py"", ""cms/plugin_rendering.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r2,stgc30b-djangocms-external-validity-006-impact_plan_v2-r3,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.142857,"[""cms/admin/forms.py"", ""cms/admin/placeholderadmin.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py""]","[""cms/admin/forms.py"", ""cms/admin/utils.py"", ""cms/models/permissionmodels.py"", ""cms/models/placeholderpluginmodel.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r2,stgc30b-djangocms-external-validity-006-impact_plan_v2-r4,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.6,"[""cms/admin/forms.py"", ""cms/admin/placeholderadmin.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py""]","[""cms/admin/forms.py"", ""cms/admin/utils.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r2,stgc30b-djangocms-external-validity-006-impact_plan_v2-r5,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.333333,"[""cms/admin/forms.py"", ""cms/admin/placeholderadmin.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py""]","[""cms/admin/forms.py"", ""cms/admin/utils.py"", ""cms/models/placeholderpluginmodel.py"", ""cms/plugin_rendering.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r3,stgc30b-djangocms-external-validity-006-impact_plan_v2-r1,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.142857,"[""cms/admin/forms.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py"", ""cms/utils/placeholder.py""]","[""cms/admin/forms.py"", ""cms/admin/utils.py"", ""cms/models/permissionmodels.py"", ""cms/models/placeholderpluginmodel.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r3,stgc30b-djangocms-external-validity-006-impact_plan_v2-r2,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.4,"[""cms/admin/forms.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py"", ""cms/utils/placeholder.py""]","[""cms/admin/forms.py"", ""cms/models/placeholderpluginmodel.py"", ""cms/plugin_rendering.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r3,stgc30b-djangocms-external-validity-006-impact_plan_v2-r3,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.142857,"[""cms/admin/forms.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py"", ""cms/utils/placeholder.py""]","[""cms/admin/forms.py"", ""cms/admin/utils.py"", ""cms/models/permissionmodels.py"", ""cms/models/placeholderpluginmodel.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r3,stgc30b-djangocms-external-validity-006-impact_plan_v2-r4,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.6,"[""cms/admin/forms.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py"", ""cms/utils/placeholder.py""]","[""cms/admin/forms.py"", ""cms/admin/utils.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r3,stgc30b-djangocms-external-validity-006-impact_plan_v2-r5,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.333333,"[""cms/admin/forms.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py"", ""cms/utils/placeholder.py""]","[""cms/admin/forms.py"", ""cms/admin/utils.py"", ""cms/models/placeholderpluginmodel.py"", ""cms/plugin_rendering.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r4,stgc30b-djangocms-external-validity-006-impact_plan_v2-r1,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.142857,"[""cms/admin/forms.py"", ""cms/admin/placeholderadmin.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py""]","[""cms/admin/forms.py"", ""cms/admin/utils.py"", ""cms/models/permissionmodels.py"", ""cms/models/placeholderpluginmodel.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r4,stgc30b-djangocms-external-validity-006-impact_plan_v2-r2,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.4,"[""cms/admin/forms.py"", ""cms/admin/placeholderadmin.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py""]","[""cms/admin/forms.py"", ""cms/models/placeholderpluginmodel.py"", ""cms/plugin_rendering.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r4,stgc30b-djangocms-external-validity-006-impact_plan_v2-r3,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.142857,"[""cms/admin/forms.py"", ""cms/admin/placeholderadmin.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py""]","[""cms/admin/forms.py"", ""cms/admin/utils.py"", ""cms/models/permissionmodels.py"", ""cms/models/placeholderpluginmodel.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r4,stgc30b-djangocms-external-validity-006-impact_plan_v2-r4,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.6,"[""cms/admin/forms.py"", ""cms/admin/placeholderadmin.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py""]","[""cms/admin/forms.py"", ""cms/admin/utils.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r4,stgc30b-djangocms-external-validity-006-impact_plan_v2-r5,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.333333,"[""cms/admin/forms.py"", ""cms/admin/placeholderadmin.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py""]","[""cms/admin/forms.py"", ""cms/admin/utils.py"", ""cms/models/placeholderpluginmodel.py"", ""cms/plugin_rendering.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r5,stgc30b-djangocms-external-validity-006-impact_plan_v2-r1,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.166667,"[""cms/admin/forms.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py""]","[""cms/admin/forms.py"", ""cms/admin/utils.py"", ""cms/models/permissionmodels.py"", ""cms/models/placeholderpluginmodel.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r5,stgc30b-djangocms-external-validity-006-impact_plan_v2-r2,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.5,"[""cms/admin/forms.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py""]","[""cms/admin/forms.py"", ""cms/models/placeholderpluginmodel.py"", ""cms/plugin_rendering.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r5,stgc30b-djangocms-external-validity-006-impact_plan_v2-r3,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.166667,"[""cms/admin/forms.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py""]","[""cms/admin/forms.py"", ""cms/admin/utils.py"", ""cms/models/permissionmodels.py"", ""cms/models/placeholderpluginmodel.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r5,stgc30b-djangocms-external-validity-006-impact_plan_v2-r4,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.75,"[""cms/admin/forms.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py""]","[""cms/admin/forms.py"", ""cms/admin/utils.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py""]"
djangocms-external-validity-006,stgc-v2-djangocms-external-validity-006-impact_plan_v2-r5,stgc30b-djangocms-external-validity-006-impact_plan_v2-r5,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.4,"[""cms/admin/forms.py"", ""cms/models/pluginmodel.py"", ""cms/plugin_rendering.py""]","[""cms/admin/forms.py"", ""cms/admin/utils.py"", ""cms/models/placeholderpluginmodel.py"", ""cms/plugin_rendering.py""]"
djangocms-external-validity-007,stgc-v2-djangocms-external-validity-007-impact_plan_v2-r1,stgc30b-djangocms-external-validity-007-impact_plan_v2-r1,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.666667,"[""cms/admin/pageadmin.py"", ""cms/api.py"", ""cms/cms_toolbars.py"", ""cms/models/contentmodels.py"", ""cms/models/permissionmodels.py"", ""cms/signals/__init__.py"", ""cms/utils/page.py"", ""cms/utils/page_permissions.py""]","[""cms/admin/pageadmin.py"", ""cms/api.py"", ""cms/cms_toolbars.py"", ""cms/models/contentmodels.py"", ""cms/models/permissionmodels.py"", ""cms/signals/__init__.py"", ""cms/utils/apphook_reload.py""]"
djangocms-external-validity-007,stgc-v2-djangocms-external-validity-007-impact_plan_v2-r1,stgc30b-djangocms-external-validity-007-impact_plan_v2-r2,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.272727,"[""cms/admin/pageadmin.py"", ""cms/api.py"", ""cms/cms_toolbars.py"", ""cms/models/contentmodels.py"", ""cms/models/permissionmodels.py"", ""cms/signals/__init__.py"", ""cms/utils/page.py"", ""cms/utils/page_permissions.py""]","[""cms/admin/pageadmin.py"", ""cms/models/managers.py"", ""cms/plugin_rendering.py"", ""cms/toolbar/toolbar.py"", ""cms/utils/page.py"", ""cms/utils/page_permissions.py""]"
djangocms-external-validity-007,stgc-v2-djangocms-external-validity-007-impact_plan_v2-r1,stgc30b-djangocms-external-validity-007-impact_plan_v2-r4,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.444444,"[""cms/admin/pageadmin.py"", ""cms/api.py"", ""cms/cms_toolbars.py"", ""cms/models/contentmodels.py"", ""cms/models/permissionmodels.py"", ""cms/signals/__init__.py"", ""cms/utils/page.py"", ""cms/utils/page_permissions.py""]","[""cms/admin/pageadmin.py"", ""cms/cms_toolbars.py"", ""cms/models/contentmodels.py"", ""cms/signals/__init__.py"", ""cms/utils/apphook_reload.py""]"
djangocms-external-validity-007,stgc-v2-djangocms-external-validity-007-impact_plan_v2-r1,stgc30b-djangocms-external-validity-007-impact_plan_v2-r5,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.555556,"[""cms/admin/pageadmin.py"", ""cms/api.py"", ""cms/cms_toolbars.py"", ""cms/models/contentmodels.py"", ""cms/models/permissionmodels.py"", ""cms/signals/__init__.py"", ""cms/utils/page.py"", ""cms/utils/page_permissions.py""]","[""cms/admin/pageadmin.py"", ""cms/cms_toolbars.py"", ""cms/models/contentmodels.py"", ""cms/models/permissionmodels.py"", ""cms/signals/__init__.py"", ""cms/utils/apphook_reload.py""]"
djangocms-external-validity-007,stgc-v2-djangocms-external-validity-007-impact_plan_v2-r2,stgc30b-djangocms-external-validity-007-impact_plan_v2-r1,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.625,"[""cms/admin/pageadmin.py"", ""cms/api.py"", ""cms/models/contentmodels.py"", ""cms/models/permissionmodels.py"", ""cms/signals/__init__.py"", ""cms/toolbar/toolbar.py""]","[""cms/admin/pageadmin.py"", ""cms/api.py"", ""cms/cms_toolbars.py"", ""cms/models/contentmodels.py"", ""cms/models/permissionmodels.py"", ""cms/signals/__init__.py"", ""cms/utils/apphook_reload.py""]"
djangocms-external-validity-007,stgc-v2-djangocms-external-validity-007-impact_plan_v2-r2,stgc30b-djangocms-external-validity-007-impact_plan_v2-r2,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.2,"[""cms/admin/pageadmin.py"", ""cms/api.py"", ""cms/models/contentmodels.py"", ""cms/models/permissionmodels.py"", ""cms/signals/__init__.py"", ""cms/toolbar/toolbar.py""]","[""cms/admin/pageadmin.py"", ""cms/models/managers.py"", ""cms/plugin_rendering.py"", ""cms/toolbar/toolbar.py"", ""cms/utils/page.py"", ""cms/utils/page_permissions.py""]"
djangocms-external-validity-007,stgc-v2-djangocms-external-validity-007-impact_plan_v2-r2,stgc30b-djangocms-external-validity-007-impact_plan_v2-r4,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.375,"[""cms/admin/pageadmin.py"", ""cms/api.py"", ""cms/models/contentmodels.py"", ""cms/models/permissionmodels.py"", ""cms/signals/__init__.py"", ""cms/toolbar/toolbar.py""]","[""cms/admin/pageadmin.py"", ""cms/cms_toolbars.py"", ""cms/models/contentmodels.py"", ""cms/signals/__init__.py"", ""cms/utils/apphook_reload.py""]"
djangocms-external-validity-007,stgc-v2-djangocms-external-validity-007-impact_plan_v2-r2,stgc30b-djangocms-external-validity-007-impact_plan_v2-r5,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.5,"[""cms/admin/pageadmin.py"", ""cms/api.py"", ""cms/models/contentmodels.py"", ""cms/models/permissionmodels.py"", ""cms/signals/__init__.py"", ""cms/toolbar/toolbar.py""]","[""cms/admin/pageadmin.py"", ""cms/cms_toolbars.py"", ""cms/models/contentmodels.py"", ""cms/models/permissionmodels.py"", ""cms/signals/__init__.py"", ""cms/utils/apphook_reload.py""]"
djangocms-external-validity-007,stgc-v2-djangocms-external-validity-007-impact_plan_v2-r3,stgc30b-djangocms-external-validity-007-impact_plan_v2-r1,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.857143,"[""cms/admin/pageadmin.py"", ""cms/api.py"", ""cms/cms_toolbars.py"", ""cms/models/contentmodels.py"", ""cms/models/permissionmodels.py"", ""cms/signals/__init__.py""]","[""cms/admin/pageadmin.py"", ""cms/api.py"", ""cms/cms_toolbars.py"", ""cms/models/contentmodels.py"", ""cms/models/permissionmodels.py"", ""cms/signals/__init__.py"", ""cms/utils/apphook_reload.py""]"
djangocms-external-validity-007,stgc-v2-djangocms-external-validity-007-impact_plan_v2-r3,stgc30b-djangocms-external-validity-007-impact_plan_v2-r2,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.090909,"[""cms/admin/pageadmin.py"", ""cms/api.py"", ""cms/cms_toolbars.py"", ""cms/models/contentmodels.py"", ""cms/models/permissionmodels.py"", ""cms/signals/__init__.py""]","[""cms/admin/pageadmin.py"", ""cms/models/managers.py"", ""cms/plugin_rendering.py"", ""cms/toolbar/toolbar.py"", ""cms/utils/page.py"", ""cms/utils/page_permissions.py""]"
djangocms-external-validity-007,stgc-v2-djangocms-external-validity-007-impact_plan_v2-r3,stgc30b-djangocms-external-validity-007-impact_plan_v2-r4,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.571429,"[""cms/admin/pageadmin.py"", ""cms/api.py"", ""cms/cms_toolbars.py"", ""cms/models/contentmodels.py"", ""cms/models/permissionmodels.py"", ""cms/signals/__init__.py""]","[""cms/admin/pageadmin.py"", ""cms/cms_toolbars.py"", ""cms/models/contentmodels.py"", ""cms/signals/__init__.py"", ""cms/utils/apphook_reload.py""]"
djangocms-external-validity-007,stgc-v2-djangocms-external-validity-007-impact_plan_v2-r3,stgc30b-djangocms-external-validity-007-impact_plan_v2-r5,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.714286,"[""cms/admin/pageadmin.py"", ""cms/api.py"", ""cms/cms_toolbars.py"", ""cms/models/contentmodels.py"", ""cms/models/permissionmodels.py"", ""cms/signals/__init__.py""]","[""cms/admin/pageadmin.py"", ""cms/cms_toolbars.py"", ""cms/models/contentmodels.py"", ""cms/models/permissionmodels.py"", ""cms/signals/__init__.py"", ""cms/utils/apphook_reload.py""]"
djangocms-external-validity-007,stgc-v2-djangocms-external-validity-007-impact_plan_v2-r4,stgc30b-djangocms-external-validity-007-impact_plan_v2-r1,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.5,"[""cms/admin/pageadmin.py"", ""cms/api.py"", ""cms/constants.py"", ""cms/models/contentmodels.py"", ""cms/models/permissionmodels.py"", ""cms/signals/__init__.py"", ""cms/toolbar/toolbar.py"", ""cms/utils/page.py""]","[""cms/admin/pageadmin.py"", ""cms/api.py"", ""cms/cms_toolbars.py"", ""cms/models/contentmodels.py"", ""cms/models/permissionmodels.py"", ""cms/signals/__init__.py"", ""cms/utils/apphook_reload.py""]"
djangocms-external-validity-007,stgc-v2-djangocms-external-validity-007-impact_plan_v2-r4,stgc30b-djangocms-external-validity-007-impact_plan_v2-r2,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.272727,"[""cms/admin/pageadmin.py"", ""cms/api.py"", ""cms/constants.py"", ""cms/models/contentmodels.py"", ""cms/models/permissionmodels.py"", ""cms/signals/__init__.py"", ""cms/toolbar/toolbar.py"", ""cms/utils/page.py""]","[""cms/admin/pageadmin.py"", ""cms/models/managers.py"", ""cms/plugin_rendering.py"", ""cms/toolbar/toolbar.py"", ""cms/utils/page.py"", ""cms/utils/page_permissions.py""]"
djangocms-external-validity-007,stgc-v2-djangocms-external-validity-007-impact_plan_v2-r4,stgc30b-djangocms-external-validity-007-impact_plan_v2-r4,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.3,"[""cms/admin/pageadmin.py"", ""cms/api.py"", ""cms/constants.py"", ""cms/models/contentmodels.py"", ""cms/models/permissionmodels.py"", ""cms/signals/__init__.py"", ""cms/toolbar/toolbar.py"", ""cms/utils/page.py""]","[""cms/admin/pageadmin.py"", ""cms/cms_toolbars.py"", ""cms/models/contentmodels.py"", ""cms/signals/__init__.py"", ""cms/utils/apphook_reload.py""]"
djangocms-external-validity-007,stgc-v2-djangocms-external-validity-007-impact_plan_v2-r4,stgc30b-djangocms-external-validity-007-impact_plan_v2-r5,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.4,"[""cms/admin/pageadmin.py"", ""cms/api.py"", ""cms/constants.py"", ""cms/models/contentmodels.py"", ""cms/models/permissionmodels.py"", ""cms/signals/__init__.py"", ""cms/toolbar/toolbar.py"", ""cms/utils/page.py""]","[""cms/admin/pageadmin.py"", ""cms/cms_toolbars.py"", ""cms/models/contentmodels.py"", ""cms/models/permissionmodels.py"", ""cms/signals/__init__.py"", ""cms/utils/apphook_reload.py""]"
djangocms-external-validity-007,stgc-v2-djangocms-external-validity-007-impact_plan_v2-r5,stgc30b-djangocms-external-validity-007-impact_plan_v2-r1,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.857143,"[""cms/admin/pageadmin.py"", ""cms/api.py"", ""cms/cms_toolbars.py"", ""cms/models/contentmodels.py"", ""cms/models/permissionmodels.py"", ""cms/signals/__init__.py""]","[""cms/admin/pageadmin.py"", ""cms/api.py"", ""cms/cms_toolbars.py"", ""cms/models/contentmodels.py"", ""cms/models/permissionmodels.py"", ""cms/signals/__init__.py"", ""cms/utils/apphook_reload.py""]"
djangocms-external-validity-007,stgc-v2-djangocms-external-validity-007-impact_plan_v2-r5,stgc30b-djangocms-external-validity-007-impact_plan_v2-r2,qwen/qwen3-coder,qwen/qwen3-coder-30b-a3b-instruct,0.090909,"[""cms/admin/pageadmin.py"", ""cms/api.py"", ""cms/cms_toolbars.py"", ""cms/models/contentmodels.py"", ""cms/models/permissionmodels.py"", ""cms/signals/__init__.py""]","[""cms/admin/pageadmin.py"", ""cms/models/managers.py"", ""cms/plugin_rendering.py"", ""cms/toolbar/toolbar.py"", ""cms/utils/page.py"", ""cms/utils/page_permissions.py""]"
